date,area,cumulative_cases,cumulative_deaths,cumulative_vaccinated,daily_cases_roll_avg,daily_deaths_roll_avg
2022-10-26,Yorkshire and The Humber,1945311.0,17345.0,4017883.0,508.85714285714283,15.428571428571429
2022-10-27,Yorkshire and The Humber,1945720.0,17436.0,4017991.0,486.42857142857144,13.0
2022-10-28,Yorkshire and The Humber,1946032.0,17436.0,4018116.0,454.2857142857143,13.0
2022-10-29,Yorkshire and The Humber,1946313.0,17436.0,4018349.0,431.57142857142856,13.0
2022-10-30,Yorkshire and The Humber,1946628.0,17436.0,4018447.0,411.42857142857144,13.0
2022-10-31,Yorkshire and The Humber,1947054.0,17436.0,4018490.0,382.14285714285717,13.0
2022-11-01,Yorkshire and The Humber,1947454.0,17436.0,4018552.0,370.14285714285717,13.0
2022-11-02,Yorkshire and The Humber,1947781.0,17436.0,4018632.0,352.85714285714283,13.0
2022-11-03,Yorkshire and The Humber,1948088.0,17542.0,4018702.0,338.2857142857143,15.142857142857142
2022-11-04,Yorkshire and The Humber,1948341.0,17542.0,4018764.0,329.85714285714283,15.142857142857142
2022-11-05,Yorkshire and The Humber,1948534.0,17542.0,4019001.0,317.2857142857143,15.142857142857142
2022-11-06,Yorkshire and The Humber,1948776.0,17542.0,4019080.0,306.85714285714283,15.142857142857142
2022-11-07,Yorkshire and The Humber,1949130.0,17542.0,4019133.0,296.57142857142856,15.142857142857142
2022-11-08,Yorkshire and The Humber,1949430.0,17542.0,4019186.0,282.2857142857143,15.142857142857142
2022-11-09,Yorkshire and The Humber,1949733.0,17542.0,4019253.0,278.85714285714283,15.142857142857142
2022-11-10,Yorkshire and The Humber,1950020.0,17625.0,4019323.0,276.0,11.857142857142858
2022-11-11,Yorkshire and The Humber,1950230.0,17625.0,4019394.0,269.85714285714283,11.857142857142858
2022-11-12,Yorkshire and The Humber,1950417.0,17625.0,4019593.0,269.0,11.857142857142858
2022-11-13,Yorkshire and The Humber,1950635.0,17625.0,4019657.0,265.57142857142856,11.857142857142858
2022-11-14,Yorkshire and The Humber,1951004.0,17625.0,4019717.0,267.7142857142857,11.857142857142858
2022-11-15,Yorkshire and The Humber,1951288.0,17625.0,4019783.0,265.42857142857144,11.857142857142858
2022-11-16,Yorkshire and The Humber,1951550.0,17625.0,4019843.0,259.57142857142856,11.857142857142858
2022-11-17,Yorkshire and The Humber,1951800.0,17693.0,4019959.0,254.28571428571428,9.714285714285714
2022-11-18,Yorkshire and The Humber,1952006.0,17693.0,4020025.0,253.71428571428572,9.714285714285714
2022-11-19,Yorkshire and The Humber,1952216.0,17693.0,4020215.0,257.0,9.714285714285714
2022-11-20,Yorkshire and The Humber,1952433.0,17693.0,4020291.0,256.85714285714283,9.714285714285714
2022-11-21,Yorkshire and The Humber,1952747.0,17693.0,4020341.0,249.0,9.714285714285714
2022-11-22,Yorkshire and The Humber,1953046.0,17693.0,4020402.0,251.14285714285714,9.714285714285714
2022-11-23,Yorkshire and The Humber,1953337.0,17693.0,4020462.0,255.28571428571428,9.714285714285714
2022-11-24,Yorkshire and The Humber,1953593.0,17759.0,4020522.0,256.14285714285717,9.428571428571429
2022-11-25,Yorkshire and The Humber,1953823.0,17759.0,4020566.0,259.57142857142856,9.428571428571429
2022-11-26,Yorkshire and The Humber,1954021.0,17759.0,4020717.0,257.85714285714283,9.428571428571429
2022-11-27,Yorkshire and The Humber,1954306.0,17759.0,4020774.0,267.57142857142856,9.428571428571429
2022-11-28,Yorkshire and The Humber,1954708.0,17759.0,4020821.0,280.14285714285717,9.428571428571429
2022-11-29,Yorkshire and The Humber,1955008.0,17759.0,4020868.0,280.2857142857143,9.428571428571429
2022-11-30,Yorkshire and The Humber,1955299.0,17759.0,4020911.0,280.2857142857143,9.428571428571429
2022-12-01,Yorkshire and The Humber,1955571.0,17791.0,4020942.0,282.57142857142856,4.571428571428571
2022-12-02,Yorkshire and The Humber,1955810.0,17791.0,4020981.0,283.85714285714283,4.571428571428571
2022-12-03,Yorkshire and The Humber,1955990.0,17791.0,4021076.0,281.2857142857143,4.571428571428571
2022-12-04,Yorkshire and The Humber,1956235.0,17791.0,4021101.0,275.57142857142856,4.571428571428571
2022-12-05,Yorkshire and The Humber,1956609.0,17791.0,4021139.0,271.57142857142856,4.571428571428571
2022-12-06,Yorkshire and The Humber,1956917.0,17791.0,4021167.0,272.7142857142857,4.571428571428571
2022-12-07,Yorkshire and The Humber,1957153.0,17791.0,4021219.0,264.85714285714283,4.571428571428571
2022-12-08,Yorkshire and The Humber,1957153.0,17833.0,4021219.0,,6.0
2021-01-03,Northern Ireland,77833.0,1354.0,1271.0,,
2021-01-04,Northern Ireland,79843.0,1366.0,1271.0,,
2021-01-05,Northern Ireland,81441.0,1384.0,1271.0,,
2021-01-06,Northern Ireland,82930.0,1397.0,1271.0,,
2021-01-07,Northern Ireland,84117.0,1414.0,1271.0,,
2021-01-08,Northern Ireland,85304.0,1434.0,1271.0,,
2021-01-09,Northern Ireland,86279.0,1443.0,1271.0,1440.7142857142858,13.571428571428571
2021-01-10,Northern Ireland,87103.0,1460.0,13949.0,1324.2857142857142,15.142857142857142
2021-01-11,Northern Ireland,88348.0,1476.0,13949.0,1215.0,15.714285714285714
2021-01-12,Northern Ireland,89435.0,1498.0,13949.0,1142.0,16.285714285714285
2021-01-13,Northern Ireland,90461.0,1517.0,13949.0,1075.857142857143,17.142857142857142
2021-01-14,Northern Ireland,91333.0,1533.0,13949.0,1030.857142857143,17.0
2021-01-15,Northern Ireland,92154.0,1559.0,13949.0,978.5714285714286,17.857142857142858
2021-01-16,Northern Ireland,92808.0,1581.0,13949.0,932.7142857142857,19.714285714285715
2021-01-17,Northern Ireland,93396.0,1606.0,21016.0,899.0,20.857142857142858
2021-01-18,Northern Ireland,94276.0,1625.0,21016.0,846.8571428571429,21.285714285714285
2021-01-19,Northern Ireland,95111.0,1649.0,21016.0,810.8571428571429,21.571428571428573
2021-01-20,Northern Ireland,95864.0,1671.0,21016.0,771.8571428571429,22.0
2021-01-21,Northern Ireland,96580.0,1692.0,21016.0,749.5714285714286,22.714285714285715
2021-01-22,Northern Ireland,97166.0,1704.0,21016.0,716.0,20.714285714285715
2021-01-23,Northern Ireland,97603.0,1716.0,21016.0,685.0,19.285714285714285
2021-01-24,Northern Ireland,98015.0,1730.0,22713.0,659.8571428571429,17.714285714285715
2021-01-25,Northern Ireland,98604.0,1747.0,22713.0,618.2857142857143,17.428571428571427
2021-01-26,Northern Ireland,99210.0,1763.0,22713.0,585.5714285714286,16.285714285714285
2021-01-27,Northern Ireland,99793.0,1779.0,22713.0,561.2857142857143,15.428571428571429
2021-01-28,Northern Ireland,100268.0,1792.0,22713.0,526.8571428571429,14.285714285714286
2021-01-29,Northern Ireland,100774.0,1814.0,22713.0,515.4285714285714,15.714285714285714
2021-01-30,Northern Ireland,101149.0,1831.0,22713.0,506.57142857142856,16.428571428571427
2021-01-31,Northern Ireland,101519.0,1850.0,24612.0,500.57142857142856,17.142857142857142
2021-02-01,Northern Ireland,102010.0,1861.0,24612.0,486.57142857142856,16.285714285714285
2021-02-02,Northern Ireland,102434.0,1878.0,24612.0,460.57142857142856,16.428571428571427
2021-02-03,Northern Ireland,102882.0,1889.0,24612.0,441.2857142857143,15.714285714285714
2021-02-04,Northern Ireland,103256.0,1899.0,24612.0,426.85714285714283,15.285714285714286
2021-02-05,Northern Ireland,103661.0,1915.0,24612.0,412.42857142857144,14.428571428571429
2021-02-06,Northern Ireland,103961.0,1922.0,24612.0,401.7142857142857,13.0
2021-02-07,Northern Ireland,104228.0,1931.0,27463.0,387.0,11.571428571428571
2021-02-08,Northern Ireland,104568.0,1943.0,27463.0,365.42857142857144,11.714285714285714
2021-02-09,Northern Ireland,104873.0,1953.0,27463.0,348.42857142857144,10.714285714285714
2021-02-10,Northern Ireland,105204.0,1957.0,27463.0,331.7142857142857,9.714285714285714
2021-02-11,Northern Ireland,105482.0,1966.0,27463.0,318.0,9.571428571428571
2021-02-12,Northern Ireland,105754.0,1975.0,27463.0,299.0,8.571428571428571
2021-02-13,Northern Ireland,105939.0,1985.0,27463.0,282.57142857142856,9.0
2021-02-14,Northern Ireland,106182.0,1996.0,29005.0,279.14285714285717,9.285714285714286
2021-02-15,Northern Ireland,106544.0,2000.0,29005.0,282.2857142857143,8.142857142857142
2021-02-16,Northern Ireland,106853.0,2009.0,29005.0,282.85714285714283,8.0
2021-02-17,Northern Ireland,107175.0,2015.0,29005.0,281.57142857142856,8.285714285714286
2021-02-18,Northern Ireland,107441.0,2021.0,29005.0,279.85714285714283,7.857142857142857
2021-02-19,Northern Ireland,107721.0,2026.0,29005.0,281.0,7.285714285714286
2021-02-20,Northern Ireland,107941.0,2029.0,29005.0,286.0,6.285714285714286
2021-02-21,Northern Ireland,108122.0,2032.0,30796.0,277.14285714285717,5.285714285714286
2021-02-22,Northern Ireland,108374.0,2036.0,30796.0,261.42857142857144,5.285714285714286
2021-02-23,Northern Ireland,108620.0,2041.0,30796.0,252.42857142857142,4.714285714285714
2021-02-24,Northern Ireland,108880.0,2043.0,30796.0,243.57142857142858,4.142857142857143
2021-02-25,Northern Ireland,109112.0,2048.0,30796.0,238.71428571428572,4.0
2021-02-26,Northern Ireland,109283.0,2050.0,30796.0,223.14285714285714,3.5714285714285716
2021-02-27,Northern Ireland,109421.0,2052.0,30796.0,211.42857142857142,3.4285714285714284
2021-02-28,Northern Ireland,109544.0,2055.0,33197.0,203.14285714285714,3.2857142857142856
2021-03-01,Northern Ireland,109722.0,2057.0,33197.0,192.57142857142858,3.0
2021-03-02,Northern Ireland,109931.0,2059.0,33197.0,187.28571428571428,2.5714285714285716
2021-03-03,Northern Ireland,110093.0,2063.0,33197.0,173.28571428571428,2.857142857142857
2021-03-04,Northern Ireland,110257.0,2066.0,33197.0,163.57142857142858,2.5714285714285716
2021-03-05,Northern Ireland,110398.0,2068.0,33197.0,159.28571428571428,2.5714285714285716
2021-03-06,Northern Ireland,110541.0,2072.0,33197.0,160.0,2.857142857142857
2021-03-07,Northern Ireland,110692.0,2075.0,33197.0,164.0,2.857142857142857
2021-03-08,Northern Ireland,110912.0,2077.0,33197.0,170.0,2.857142857142857
2021-03-09,Northern Ireland,111089.0,2079.0,33197.0,165.42857142857142,2.857142857142857
2021-03-10,Northern Ireland,111287.0,2087.0,33197.0,170.57142857142858,3.4285714285714284
2021-03-11,Northern Ireland,111479.0,2096.0,33197.0,174.57142857142858,4.285714285714286
2021-03-12,Northern Ireland,111639.0,2097.0,33197.0,177.28571428571428,4.142857142857143
2021-03-13,Northern Ireland,111772.0,2098.0,33197.0,175.85714285714286,3.7142857142857144
2021-03-14,Northern Ireland,111884.0,2098.0,33197.0,170.28571428571428,3.2857142857142856
2021-03-15,Northern Ireland,112060.0,2099.0,33197.0,164.0,3.142857142857143
2021-03-16,Northern Ireland,112232.0,2100.0,33197.0,163.28571428571428,3.0
2021-03-17,Northern Ireland,112376.0,2100.0,33197.0,155.57142857142858,1.8571428571428572
2021-03-18,Northern Ireland,112545.0,2101.0,33197.0,152.28571428571428,0.7142857142857143
2021-03-19,Northern Ireland,112668.0,2103.0,33197.0,147.0,1.0
2021-03-20,Northern Ireland,112790.0,2103.0,33197.0,145.42857142857142,0.8571428571428571
2021-03-21,Northern Ireland,112897.0,2104.0,33197.0,144.71428571428572,1.0
2021-03-22,Northern Ireland,113071.0,2105.0,33197.0,144.42857142857142,1.0
2021-03-23,Northern Ireland,113219.0,2107.0,33197.0,141.0,1.1428571428571428
2021-03-24,Northern Ireland,113385.0,2107.0,33197.0,144.14285714285714,1.1428571428571428
2021-03-25,Northern Ireland,113552.0,2107.0,33197.0,143.85714285714286,1.0
2021-03-26,Northern Ireland,113686.0,2107.0,33197.0,145.42857142857142,0.5714285714285714
2021-03-27,Northern Ireland,113807.0,2109.0,33197.0,145.28571428571428,0.8571428571428571
2021-03-28,Northern Ireland,113899.0,2111.0,33197.0,143.14285714285714,1.0
2021-03-29,Northern Ireland,114033.0,2111.0,33197.0,137.42857142857142,0.8571428571428571
2021-03-30,Northern Ireland,114140.0,2115.0,33197.0,131.57142857142858,1.2857142857142858
2021-03-31,Northern Ireland,114262.0,2115.0,33197.0,125.28571428571429,1.2857142857142858
2021-04-01,Northern Ireland,114356.0,2115.0,33197.0,114.85714285714286,1.2857142857142858
2021-04-02,Northern Ireland,114433.0,2116.0,33197.0,106.71428571428571,1.4285714285714286
2021-04-03,Northern Ireland,114482.0,2116.0,33197.0,96.42857142857143,1.1428571428571428
2021-04-04,Northern Ireland,114518.0,2116.0,33197.0,88.42857142857143,0.8571428571428571
2021-04-05,Northern Ireland,114573.0,2118.0,33197.0,77.14285714285714,1.1428571428571428
2021-04-06,Northern Ireland,114666.0,2121.0,33197.0,75.14285714285714,0.8571428571428571
2021-04-07,Northern Ireland,114774.0,2121.0,33197.0,73.14285714285714,0.8571428571428571
2021-04-08,Northern Ireland,114895.0,2123.0,33197.0,77.0,1.1428571428571428
2021-04-09,Northern Ireland,115024.0,2125.0,33197.0,84.42857142857143,1.2857142857142858
2021-04-10,Northern Ireland,115113.0,2128.0,33197.0,90.14285714285714,1.7142857142857142
2021-04-11,Northern Ireland,115200.0,2129.0,33197.0,97.42857142857143,1.8571428571428572
2021-04-12,Northern Ireland,115313.0,2129.0,33197.0,105.71428571428571,1.5714285714285714
2021-04-13,Northern Ireland,115416.0,2129.0,33197.0,107.14285714285714,1.1428571428571428
2021-04-14,Northern Ireland,115564.0,2130.0,33197.0,112.85714285714286,1.2857142857142858
2021-04-15,Northern Ireland,115680.0,2132.0,33197.0,112.14285714285714,1.2857142857142858
2021-04-16,Northern Ireland,115780.0,2133.0,33197.0,108.0,1.1428571428571428
2021-04-17,Northern Ireland,115862.0,2135.0,33197.0,107.0,1.0
2021-04-18,Northern Ireland,115936.0,2135.0,33197.0,105.14285714285714,0.8571428571428571
2021-04-19,Northern Ireland,116064.0,2135.0,33197.0,107.28571428571429,0.8571428571428571
2021-04-20,Northern Ireland,116189.0,2136.0,33197.0,110.42857142857143,1.0
2021-04-21,Northern Ireland,116299.0,2137.0,33197.0,105.0,1.0
2021-04-22,Northern Ireland,116385.0,2140.0,33197.0,100.71428571428571,1.1428571428571428
2021-04-23,Northern Ireland,116460.0,2141.0,33197.0,97.14285714285714,1.1428571428571428
2021-04-24,Northern Ireland,116533.0,2142.0,33197.0,95.85714285714286,1.0
2021-04-25,Northern Ireland,116612.0,2142.0,33197.0,96.57142857142857,1.0
2021-04-26,Northern Ireland,116715.0,2143.0,33197.0,93.0,1.1428571428571428
2021-04-27,Northern Ireland,116823.0,2143.0,33197.0,90.57142857142857,1.0
2021-04-28,Northern Ireland,116923.0,2144.0,33197.0,89.14285714285714,1.0
2021-04-29,Northern Ireland,117020.0,2144.0,33197.0,90.71428571428571,0.5714285714285714
2021-04-30,Northern Ireland,117105.0,2145.0,33197.0,92.14285714285714,0.5714285714285714
2021-05-01,Northern Ireland,117167.0,2145.0,33197.0,90.57142857142857,0.42857142857142855
2021-05-02,Northern Ireland,117232.0,2146.0,33197.0,88.57142857142857,0.5714285714285714
2021-05-03,Northern Ireland,117319.0,2146.0,33197.0,86.28571428571429,0.42857142857142855
2021-05-04,Northern Ireland,117418.0,2146.0,33197.0,85.0,0.42857142857142855
2021-05-05,Northern Ireland,117514.0,2146.0,33197.0,84.42857142857143,0.2857142857142857
2021-05-06,Northern Ireland,117589.0,2146.0,33197.0,81.28571428571429,0.2857142857142857
2021-05-07,Northern Ireland,117667.0,2147.0,33197.0,80.28571428571429,0.2857142857142857
2021-05-08,Northern Ireland,117757.0,2147.0,33197.0,84.28571428571429,0.2857142857142857
2021-05-09,Northern Ireland,117835.0,2147.0,33197.0,86.14285714285714,0.14285714285714285
2021-05-10,Northern Ireland,117942.0,2147.0,33197.0,89.0,0.14285714285714285
2021-05-11,Northern Ireland,118048.0,2148.0,33197.0,90.0,0.2857142857142857
2021-05-12,Northern Ireland,118149.0,2148.0,33197.0,90.71428571428571,0.2857142857142857
2021-05-13,Northern Ireland,118238.0,2149.0,33197.0,92.71428571428571,0.42857142857142855
2021-05-14,Northern Ireland,118293.0,2149.0,33197.0,89.42857142857143,0.2857142857142857
2021-05-15,Northern Ireland,118357.0,2149.0,33197.0,85.71428571428571,0.2857142857142857
2021-05-16,Northern Ireland,118425.0,2149.0,33197.0,84.28571428571429,0.2857142857142857
2021-05-17,Northern Ireland,118524.0,2150.0,33197.0,83.14285714285714,0.42857142857142855
2021-05-18,Northern Ireland,118630.0,2152.0,33197.0,83.14285714285714,0.5714285714285714
2021-05-19,Northern Ireland,118731.0,2152.0,33197.0,83.14285714285714,0.5714285714285714
2021-05-20,Northern Ireland,118812.0,2152.0,33197.0,82.0,0.42857142857142855
2021-05-21,Northern Ireland,118892.0,2152.0,33197.0,85.57142857142857,0.42857142857142855
2021-05-22,Northern Ireland,118955.0,2152.0,33197.0,85.42857142857143,0.42857142857142855
2021-05-23,Northern Ireland,119012.0,2152.0,33197.0,83.85714285714286,0.42857142857142855
2021-05-24,Northern Ireland,119086.0,2152.0,33197.0,80.28571428571429,0.2857142857142857
2021-05-25,Northern Ireland,119152.0,2152.0,33197.0,74.57142857142857,0.0
2021-05-26,Northern Ireland,119233.0,2152.0,33197.0,71.71428571428571,0.0
2021-05-27,Northern Ireland,119307.0,2152.0,33197.0,70.71428571428571,0.0
2021-05-28,Northern Ireland,119377.0,2152.0,33197.0,69.28571428571429,0.0
2021-05-29,Northern Ireland,119436.0,2153.0,33197.0,68.71428571428571,0.14285714285714285
2021-05-30,Northern Ireland,119472.0,2153.0,33197.0,65.71428571428571,0.14285714285714285
2021-05-31,Northern Ireland,119530.0,2153.0,33197.0,63.42857142857143,0.14285714285714285
2021-06-01,Northern Ireland,119601.0,2153.0,33197.0,64.14285714285714,0.14285714285714285
2021-06-02,Northern Ireland,119685.0,2153.0,33197.0,64.57142857142857,0.14285714285714285
2021-06-03,Northern Ireland,119767.0,2154.0,33197.0,65.71428571428571,0.2857142857142857
2021-06-04,Northern Ireland,119844.0,2154.0,33197.0,66.71428571428571,0.2857142857142857
2021-06-05,Northern Ireland,119919.0,2154.0,33197.0,69.0,0.14285714285714285
2021-06-06,Northern Ireland,119969.0,2154.0,33197.0,71.0,0.14285714285714285
2021-06-07,Northern Ireland,120057.0,2154.0,33197.0,75.28571428571429,0.14285714285714285
2021-06-08,Northern Ireland,120164.0,2154.0,33197.0,80.42857142857143,0.14285714285714285
2021-06-09,Northern Ireland,120261.0,2154.0,33197.0,82.28571428571429,0.14285714285714285
2021-06-10,Northern Ireland,120391.0,2154.0,33197.0,89.14285714285714,0.0
2021-06-11,Northern Ireland,120493.0,2155.0,33197.0,92.71428571428571,0.14285714285714285
2021-06-12,Northern Ireland,120555.0,2155.0,33197.0,90.85714285714286,0.14285714285714285
2021-06-13,Northern Ireland,120641.0,2155.0,33197.0,96.0,0.14285714285714285
2021-06-14,Northern Ireland,120761.0,2155.0,33197.0,100.57142857142857,0.14285714285714285
2021-06-15,Northern Ireland,120926.0,2155.0,33197.0,108.85714285714286,0.14285714285714285
2021-06-16,Northern Ireland,121099.0,2155.0,33197.0,119.71428571428571,0.14285714285714285
2021-06-17,Northern Ireland,121284.0,2155.0,33197.0,127.57142857142857,0.14285714285714285
2021-06-18,Northern Ireland,121419.0,2155.0,33197.0,132.28571428571428,0.0
2021-06-19,Northern Ireland,121539.0,2155.0,33197.0,140.57142857142858,0.0
2021-06-20,Northern Ireland,121671.0,2155.0,33197.0,147.14285714285714,0.0
2021-06-21,Northern Ireland,121869.0,2155.0,33197.0,158.28571428571428,0.0
2021-06-22,Northern Ireland,122076.0,2155.0,33197.0,164.28571428571428,0.0
2021-06-23,Northern Ireland,122276.0,2155.0,33197.0,168.14285714285714,0.0
2021-06-24,Northern Ireland,122517.0,2155.0,33197.0,176.14285714285714,0.0
2021-06-25,Northern Ireland,122768.0,2155.0,33197.0,192.71428571428572,0.0
2021-06-26,Northern Ireland,123015.0,2155.0,33197.0,210.85714285714286,0.0
2021-06-27,Northern Ireland,123222.0,2155.0,33197.0,221.57142857142858,0.0
2021-06-28,Northern Ireland,123550.0,2155.0,33197.0,240.14285714285714,0.0
2021-06-29,Northern Ireland,123959.0,2155.0,33197.0,269.0,0.0
2021-06-30,Northern Ireland,124396.0,2155.0,33197.0,302.85714285714283,0.0
2021-07-01,Northern Ireland,124815.0,2155.0,33197.0,328.2857142857143,0.0
2021-07-02,Northern Ireland,125194.0,2156.0,33197.0,346.57142857142856,0.14285714285714285
2021-07-03,Northern Ireland,125543.0,2156.0,33197.0,361.14285714285717,0.14285714285714285
2021-07-04,Northern Ireland,125926.0,2156.0,33197.0,386.2857142857143,0.14285714285714285
2021-07-05,Northern Ireland,126443.0,2156.0,33197.0,413.2857142857143,0.14285714285714285
2021-07-06,Northern Ireland,126999.0,2156.0,33197.0,434.2857142857143,0.14285714285714285
2021-07-07,Northern Ireland,127623.0,2156.0,33197.0,461.0,0.14285714285714285
2021-07-08,Northern Ireland,128252.0,2156.0,33197.0,491.0,0.14285714285714285
2021-07-09,Northern Ireland,128830.0,2156.0,33197.0,519.4285714285714,0.0
2021-07-10,Northern Ireland,129318.0,2157.0,33197.0,539.2857142857143,0.14285714285714285
2021-07-11,Northern Ireland,129796.0,2158.0,33197.0,552.8571428571429,0.2857142857142857
2021-07-12,Northern Ireland,130319.0,2158.0,33197.0,553.7142857142857,0.2857142857142857
2021-07-13,Northern Ireland,131221.0,2158.0,33197.0,603.1428571428571,0.2857142857142857
2021-07-14,Northern Ireland,132391.0,2159.0,33197.0,681.1428571428571,0.42857142857142855
2021-07-15,Northern Ireland,133713.0,2159.0,33197.0,780.1428571428571,0.42857142857142855
2021-07-16,Northern Ireland,135119.0,2159.0,33197.0,898.4285714285714,0.42857142857142855
2021-07-17,Northern Ireland,136268.0,2161.0,33197.0,992.8571428571429,0.5714285714285714
2021-07-18,Northern Ireland,137274.0,2162.0,33197.0,1068.2857142857142,0.5714285714285714
2021-07-19,Northern Ireland,138966.0,2163.0,33197.0,1235.2857142857142,0.7142857142857143
2021-07-20,Northern Ireland,140461.0,2164.0,33197.0,1320.0,0.8571428571428571
2021-07-21,Northern Ireland,141949.0,2166.0,33197.0,1365.4285714285713,1.0
2021-07-22,Northern Ireland,143300.0,2166.0,33197.0,1369.5714285714287,1.0
2021-07-23,Northern Ireland,144562.0,2167.0,33197.0,1349.0,1.1428571428571428
2021-07-24,Northern Ireland,145598.0,2168.0,33197.0,1332.857142857143,1.0
2021-07-25,Northern Ireland,146648.0,2170.0,33197.0,1339.142857142857,1.1428571428571428
2021-07-26,Northern Ireland,147950.0,2170.0,33197.0,1283.4285714285713,1.0
2021-07-27,Northern Ireland,149367.0,2173.0,33197.0,1272.2857142857142,1.2857142857142858
2021-07-28,Northern Ireland,150694.0,2176.0,33197.0,1249.2857142857142,1.4285714285714286
2021-07-29,Northern Ireland,151893.0,2178.0,33197.0,1227.5714285714287,1.7142857142857142
2021-07-30,Northern Ireland,152909.0,2181.0,33197.0,1192.4285714285713,2.0
2021-07-31,Northern Ireland,153780.0,2189.0,33197.0,1168.857142857143,3.0
2021-08-01,Northern Ireland,154648.0,2194.0,33197.0,1142.857142857143,3.4285714285714284
2021-08-02,Northern Ireland,155817.0,2199.0,33197.0,1123.857142857143,4.142857142857143
2021-08-03,Northern Ireland,157111.0,2205.0,33197.0,1106.2857142857142,4.571428571428571
2021-08-04,Northern Ireland,158451.0,2206.0,33197.0,1108.142857142857,4.285714285714286
2021-08-05,Northern Ireland,159853.0,2209.0,33197.0,1137.142857142857,4.428571428571429
2021-08-06,Northern Ireland,161064.0,2213.0,33197.0,1165.0,4.571428571428571
2021-08-07,Northern Ireland,162120.0,2219.0,33197.0,1191.4285714285713,4.285714285714286
2021-08-08,Northern Ireland,163212.0,2220.0,33197.0,1223.4285714285713,3.7142857142857144
2021-08-09,Northern Ireland,164620.0,2228.0,33197.0,1257.5714285714287,4.142857142857143
2021-08-10,Northern Ireland,166048.0,2230.0,33197.0,1276.7142857142858,3.5714285714285716
2021-08-11,Northern Ireland,167491.0,2233.0,33197.0,1291.4285714285713,3.857142857142857
2021-08-12,Northern Ireland,168863.0,2236.0,33197.0,1287.142857142857,3.857142857142857
2021-08-13,Northern Ireland,170189.0,2240.0,33197.0,1303.5714285714287,3.857142857142857
2021-08-14,Northern Ireland,171419.0,2245.0,33197.0,1328.4285714285713,3.7142857142857144
2021-08-15,Northern Ireland,172731.0,2248.0,33197.0,1359.857142857143,4.0
2021-08-16,Northern Ireland,174428.0,2251.0,33197.0,1401.142857142857,3.2857142857142856
2021-08-17,Northern Ireland,176116.0,2258.0,33197.0,1438.2857142857142,4.0
2021-08-18,Northern Ireland,177907.0,2269.0,33197.0,1488.0,5.142857142857143
2021-08-19,Northern Ireland,179724.0,2278.0,33197.0,1551.5714285714287,6.0
2021-08-20,Northern Ireland,181327.0,2287.0,33197.0,1591.142857142857,6.714285714285714
2021-08-21,Northern Ireland,182810.0,2291.0,33197.0,1627.2857142857142,6.571428571428571
2021-08-22,Northern Ireland,184094.0,2302.0,33197.0,1623.2857142857142,7.714285714285714
2021-08-23,Northern Ireland,185865.0,2311.0,33197.0,1633.857142857143,8.571428571428571
2021-08-24,Northern Ireland,187523.0,2323.0,33197.0,1629.5714285714287,9.285714285714286
2021-08-25,Northern Ireland,189235.0,2328.0,33197.0,1618.2857142857142,8.428571428571429
2021-08-26,Northern Ireland,190888.0,2332.0,33197.0,1594.857142857143,7.714285714285714
2021-08-27,Northern Ireland,192345.0,2337.0,33197.0,1574.0,7.142857142857143
2021-08-28,Northern Ireland,193511.0,2343.0,33197.0,1528.7142857142858,7.428571428571429
2021-08-29,Northern Ireland,194589.0,2352.0,33197.0,1499.2857142857142,7.142857142857143
2021-08-30,Northern Ireland,196012.0,2358.0,33197.0,1449.5714285714287,6.714285714285714
2021-08-31,Northern Ireland,197606.0,2364.0,33197.0,1440.4285714285713,5.857142857142857
2021-09-01,Northern Ireland,199103.0,2373.0,33197.0,1409.7142857142858,6.428571428571429
2021-09-02,Northern Ireland,200492.0,2385.0,33197.0,1372.0,7.571428571428571
2021-09-03,Northern Ireland,201868.0,2394.0,33197.0,1360.4285714285713,8.142857142857142
2021-09-04,Northern Ireland,203079.0,2401.0,33197.0,1366.857142857143,8.285714285714286
2021-09-05,Northern Ireland,204378.0,2408.0,33197.0,1398.4285714285713,8.0
2021-09-06,Northern Ireland,206134.0,2417.0,33197.0,1446.0,8.428571428571429
2021-09-07,Northern Ireland,207795.0,2424.0,33197.0,1455.5714285714287,8.571428571428571
2021-09-08,Northern Ireland,209345.0,2430.0,33197.0,1463.142857142857,8.142857142857142
2021-09-09,Northern Ireland,210999.0,2438.0,33197.0,1501.0,7.571428571428571
2021-09-10,Northern Ireland,212371.0,2444.0,33197.0,1500.4285714285713,7.142857142857143
2021-09-11,Northern Ireland,213374.0,2447.0,33197.0,1470.7142857142858,6.571428571428571
2021-09-12,Northern Ireland,214294.0,2453.0,33197.0,1416.5714285714287,6.428571428571429
2021-09-13,Northern Ireland,215671.0,2461.0,33197.0,1362.4285714285713,6.285714285714286
2021-09-14,Northern Ireland,216954.0,2468.0,33197.0,1308.4285714285713,6.285714285714286
2021-09-15,Northern Ireland,218146.0,2478.0,33197.0,1257.2857142857142,6.857142857142857
2021-09-16,Northern Ireland,219210.0,2483.0,33197.0,1173.0,6.428571428571429
2021-09-17,Northern Ireland,220197.0,2493.0,33197.0,1118.0,7.0
2021-09-18,Northern Ireland,221063.0,2499.0,33197.0,1098.4285714285713,7.428571428571429
2021-09-19,Northern Ireland,222002.0,2504.0,33197.0,1101.142857142857,7.285714285714286
